seed,state,rep,margin,requested_l1,l1_down,projection_down,gap_down,flip_down,global_flips_down,strict_flip_down,loss_down,l1_up,projection_up,gap_up,flip_up,global_flips_up,strict_flip_up,loss_up
11,4,3,0.43743111417240854,0.05,0.04999999999999993,-0.01610317174340259,0.4352257743946808,0,1,0,0.007162648219040335,0.050000000000000024,0.01610317174340367,0.43951882087582295,0,0,0,0.0
11,4,4,0.43743111417240854,0.05,0.04999999999999993,-0.01610317174340259,0.4352257743946808,0,1,0,0.007162648219040335,0.050000000000000024,0.01610317174340367,0.43951882087582295,0,0,0,0.0
11,4,0,0.43743111417240854,0.15,0.14999999999999997,-0.08705403488370933,0.42584977330358775,0,2,0,0.00931979413910522,0.14999999999999997,0.08705403488370944,0.44824939189953916,0,0,0,0.0
11,4,1,0.43743111417240854,0.15,0.14999999999999997,-0.0483095152302101,0.4305441612212286,0,2,0,0.00931979413910522,0.14999999999999997,0.04830951523021021,0.44337707600305354,0,0,0,0.0
11,4,2,0.43743111417240854,0.15,0.15000000000000002,-0.03874451965349912,0.43232336274631944,0,1,0,0.007162648219040335,0.15000000000000002,0.03874451965349934,0.4426458633761259,0,0,0,0.0
11,4,3,0.43743111417240854,0.15,0.14999999999999997,-0.08705403488370933,0.42584977330358775,0,2,0,0.00931979413910522,0.14999999999999997,0.08705403488370944,0.44824939189953916,0,0,0,0.0
11,4,4,0.43743111417240854,0.15,0.14999999999999997,-0.08705403488370933,0.42584977330358775,0,2,0,0.00931979413910522,0.14999999999999997,0.08705403488370944,0.44824939189953916,0,0,0,0.0
11,4,0,0.43743111417240854,0.35,0.15000000000000008,-0.08705403488371022,0.425849773303586,0,2,0,0.00931979413910522,0.15000000000000008,0.08705403488371022,0.44824939189953916,0,0,0,0.0
11,4,1,0.43743111417240854,0.35,0.15000000000000008,-0.08705403488371022,0.425849773303586,0,2,0,0.00931979413910522,0.15000000000000008,0.08705403488371022,0.44824939189953916,0,0,0,0.0
11,4,2,0.43743111417240854,0.35,0.15000000000000002,-0.048309515230209765,0.4305441612212286,0,2,0,0.00931979413910522,0.15000000000000008,0.048309515230210986,0.44337707600305354,0,0,0,0.0
11,4,3,0.43743111417240854,0.35,0.15000000000000008,-0.08705403488371022,0.425849773303586,0,2,0,0.00931979413910522,0.15000000000000008,0.08705403488371022,0.44824939189953916,0,0,0,0.0
11,4,4,0.43743111417240854,0.35,0.15000000000000002,-0.048309515230209765,0.4305441612212286,0,2,0,0.00931979413910522,0.15000000000000008,0.048309515230210986,0.44337707600305354,0,0,0,0.0
11,4,0,0.43743111417240854,0.7,0.15000000000000002,-0.03874451965349923,0.43232336274631944,0,1,0,0.007162648219040335,0.15000000000000002,0.03874451965349923,0.4426458633761259,0,0,0,0.0
11,4,1,0.43743111417240854,0.7,0.15000000000000002,-0.03874451965349923,0.43232336274631944,0,1,0,0.007162648219040335,0.15000000000000002,0.03874451965349923,0.4426458633761259,0,0,0,0.0
11,4,2,0.43743111417240854,0.7,0.15000000000000008,-0.08705403488371022,0.425849773303586,0,2,0,0.00931979413910522,0.15000000000000008,0.08705403488371022,0.44824939189953916,0,0,0,0.0
11,4,3,0.43743111417240854,0.7,0.15000000000000002,-0.048309515230209765,0.4305441612212286,0,2,0,0.00931979413910522,0.15000000000000008,0.048309515230210986,0.44337707600305354,0,0,0,0.0
11,4,4,0.43743111417240854,0.7,0.15000000000000002,-0.03874451965349923,0.43232336274631944,0,1,0,0.007162648219040335,0.15000000000000002,0.03874451965349923,0.4426458633761259,0,0,0,0.0
11,5,0,0.3777360525069433,0.05,0.05000000000000002,-0.021683632775457984,0.3733052862172732,0,0,0,0.0,0.050000000000000024,0.021683632775457956,0.3812595721206513,0,1,0,0.007162648219040335
11,5,1,0.3777360525069433,0.05,0.05000000000000002,-0.012710819418241454,0.37512506925059164,0,0,0,0.0,0.050000000000000024,0.012710819418241426,0.38000388216005554,0,1,0,0.007162648219040335
11,5,2,0.3777360525069433,0.05,0.05000000000000002,-0.012710819418241454,0.37512506925059164,0,0,0,0.0,0.050000000000000024,0.012710819418241426,0.38000388216005554,0,1,0,0.007162648219040335
11,5,3,0.3777360525069433,0.05,0.05000000000000002,-0.021683632775457984,0.3733052862172732,0,0,0,0.0,0.050000000000000024,0.021683632775457956,0.3812595721206513,0,1,0,0.007162648219040335
11,5,4,0.3777360525069433,0.05,0.049999999999999996,-0.008972813357216558,0.37595232064587947,0,0,0,0.0,0.049999999999999996,0.008972813357216503,0.37952744128571503,0,1,0,0.007162648219040335
11,5,0,0.3777360525069433,0.15,0.14999999999999997,-0.0381324582547235,0.36943781744149007,0,0,0,0.0,0.14999999999999997,0.038132458254723556,0.38325304377031166,0,1,0,0.007162648219040335
11,5,1,0.3777360525069433,0.15,0.14999999999999997,-0.0381324582547235,0.36943781744149007,0,0,0,0.0,0.14999999999999997,0.038132458254723556,0.38325304377031166,0,1,0,0.007162648219040335
11,5,2,0.3777360525069433,0.15,0.14999999999999997,-0.06505089832637312,0.36415871642739184,0,1,0,0.0030673780466381473,0.14999999999999997,0.06505089832637317,0.38691056000934854,0,1,0,0.007162648219040335
