state,action,row,column,true_margin,value_span,rival_action,naive_critical_mass,critical_mass,margin_factor,fraction_of_cap,fraction_of_naive_critical,fraction_of_critical,mass,actual_l1,revisit_weight,revisit_weight_rival,predicted_shift,corrected_shift,measured_shift,residual,relative_residual,corrected_relative_residual,naive_predicted_flip,predicted_flip,measured_margin_shift,predicted_margin_shift,decision_flip
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.8400000000000001,0.13177014113861693,0.01862658198847627,0.059850000000000014,0.11970000000000001,0.08302679970432261,0.9416701780332427,-0.04990595500974419,-0.05404948674039116,-0.054303474402397356,-0.0043975193926531625,0.08811612545626152,0.004699168804805544,0,0,-0.009626654473807505,-0.007054537201446344,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.88,0.13804490976426534,0.01951356208316561,0.0627,0.12539999999999998,0.08302679970432261,0.9416701780332427,-0.052282429057827644,-0.05662327182326735,-0.05690208711263889,-0.0046196580548112445,0.08835966763712552,0.004924040600157725,0,0,-0.010111745336916833,-0.007390467544372416,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.92,0.14431967838991377,0.02040054217785496,0.06555000000000001,0.1311,0.08302679970432261,0.9416701780332427,-0.054658903105910914,-0.05919705690614335,-0.05950186332643348,-0.004842960220522566,0.08860331886167762,0.005149013079710971,0,0,-0.01059705339473993,-0.007726397887298462,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,0.9600000000000001,0.1505944470155622,0.02128752227254431,0.06840000000000002,0.13680000000000003,0.08302679970432261,0.9416701780332427,-0.057035377153993976,-0.06177084198901913,-0.06210280382537192,-0.005067426671377946,0.0888470792030713,0.005374086311010677,0,0,-0.011082578793176978,-0.008062328230224479,0
1,3,0,1,0.37873492870623604,0.8777374138811016,0,0.45420001437989055,3.2131498971216237,0.14135662167107987,1.0,0.1568692156412106,0.022174502367233652,0.07125000000000001,0.14250000000000004,0.08302679970432261,0.9416701780332427,-0.05941185120207719,-0.06434462707189507,-0.06470490939175466,-0.0052930581896774714,0.08909094873469306,0.0055992603618174284,0,0,-0.011568321678264049,-0.008398258573150517,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.04,0.006620291688833723,0.0009331325643209468,0.0028500000000000005,0.0057000000000000245,0.08266407112213575,0.941713700930013,-0.00252161825269358,-0.002730065483277118,-0.0027380916869592653,-0.0002164734342656855,0.08584702860333822,0.002939930829978844,0,0,-0.00035646794531185577,-0.0003554230262003738,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.08,0.013240583377667446,0.0018662651286418936,0.005700000000000001,0.011400000000000035,0.08266407112213575,0.941713700930013,-0.0050432365053872386,-0.005460130966554321,-0.005492330445523663,-0.0004490939401364247,0.08904875661823469,0.0058971990171258586,0,0,-0.0007150380530420719,-0.0007108460524007588,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.12,0.019860875066501166,0.00279939769296284,0.00855,0.01709999999999995,0.08266407112213575,0.941713700930013,-0.00756485475808007,-0.008190196449830628,-0.008262859531839695,-0.0006980047737596244,0.09226942169829248,0.00887195837782004,0,0,-0.0010757289734870668,-0.001066269078601027,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.16,0.026481166755334892,0.003732530257283787,0.011400000000000002,0.022799999999999973,0.08266407112213575,0.941713700930013,-0.010086473010773646,-0.010920261933107743,-0.01104982390169873,-0.0009633508909250837,0.09550919235059682,0.011864364553215052,0,0,-0.0014385595782151483,-0.0014216921048014004,0
2,3,0,2,0.380892318830397,0.93134561502991,0,0.4304946268163717,3.0542284225971517,0.14095037019212275,0.2,0.03310145844416861,0.004665662821604734,0.014250000000000002,0.028499999999999984,0.08266407112213575,0.941713700930013,-0.012608091263467309,-0.01365032741638495,-0.013853370235814566,-0.0012452789723472572,0.09876823908750779,0.014874575036632273,0,0,-0.0018035489633660973,-0.001777115131001786,0
