seed,algorithm,noise_level,real_steps,planning_updates,greedy_return,optimal_return,policy_loss
176,Dyna-Q,0.35,2800,14000,2.647544695534321,6.263607903500317,3.6160632079659956
176,Dyna-Q,0.35,2900,14500,2.959661242286023,6.263607903500317,3.303946661214294
176,Dyna-Q,0.35,3000,15000,-1.2800166053323465,6.263607903500317,7.5436245088326634
176,Dyna-Q,0.35,3100,15500,2.085873248278522,6.263607903500317,4.177734655221794
176,Dyna-Q,0.35,3200,16000,2.959661242286023,6.263607903500317,3.303946661214294
176,Dyna-Q,0.35,3300,16500,0.16735426062534,6.263607903500317,6.096253642874976
176,Dyna-Q,0.35,3400,17000,5.586247741035727,6.263607903500317,0.6773601624645895
176,Dyna-Q,0.35,3500,17500,2.8836177650669863,6.263607903500317,3.3799901384333304
176,Dyna-Q,0.35,3600,18000,0.8825952267852116,6.263607903500317,5.381012676715105
176,Dyna-Q,0.35,3700,18500,-1.2126075577316993,6.263607903500317,7.476215461232016
176,Dyna-Q,0.35,3800,19000,0.3154447478104964,6.263607903500317,5.94816315568982
176,Dyna-Q,0.35,3900,19500,3.2754634204749853,6.263607903500317,2.9881444830253314
176,Dyna-Q,0.35,4000,20000,6.197668920856313,6.263607903500317,0.06593898264400355
176,Dyna-Q,0.35,4100,20500,6.1899060451071755,6.263607903500317,0.07370185839314125
176,Dyna-Q,0.35,4200,21000,6.18659839217677,6.263607903500317,0.0770095113235465
176,Dyna-Q,0.35,4300,21500,5.180313105262504,6.263607903500317,1.0832947982378123
176,Dyna-Q,0.35,4400,22000,1.4769330887385475,6.263607903500317,4.786674814761769
176,Dyna-Q,0.35,4500,22500,1.9100798397369647,6.263607903500317,4.353528063763352
176,Dyna-Q,0.35,4600,23000,6.198790328876434,6.263607903500317,0.06481757462388238
176,Dyna-Q,0.35,4700,23500,5.513638027028608,6.263607903500317,0.7499698764717087
176,Dyna-Q,0.35,4800,24000,5.340742622990632,6.263607903500317,0.9228652805096846
176,Dyna-Q,0.35,4900,24500,5.780892350720421,6.263607903500317,0.4827155527798954
176,Dyna-Q,0.35,5000,25000,-1.1225744448750399,6.263607903500317,7.386182348375357
187,Q-learning,0.0,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
187,Q-learning,0.0,100,0,-1.8985303542848215,6.263607903500317,8.162138257785138
187,Q-learning,0.0,200,0,-1.632852241486986,6.263607903500317,7.896460144987302
187,Q-learning,0.0,300,0,-1.6032415079721882,6.263607903500317,7.866849411472505
187,Q-learning,0.0,400,0,6.036539785206079,6.263607903500317,0.22706811829423756
187,Q-learning,0.0,500,0,6.074954433684527,6.263607903500317,0.18865346981578934
187,Q-learning,0.0,600,0,6.081609860364046,6.263607903500317,0.18199804313627066
187,Q-learning,0.0,700,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,800,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,900,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1000,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1100,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1200,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1300,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1400,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1500,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1600,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1700,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1800,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,1900,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2000,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2100,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2200,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2300,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2400,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2500,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2600,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2700,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2800,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,2900,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3000,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3100,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3200,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3300,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3400,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3500,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3600,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3700,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3800,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,3900,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4000,0,3.0687765371302778,6.263607903500317,3.194831366370039
187,Q-learning,0.0,4100,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4200,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4300,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4400,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4500,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4600,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4700,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4800,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,4900,0,6.103476481273137,6.263607903500317,0.16013142222718013
187,Q-learning,0.0,5000,0,3.0687765371302778,6.263607903500317,3.194831366370039
187,Dyna-Q,0.0,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
187,Dyna-Q,0.0,100,500,-0.3886847287866975,6.263607903500317,6.652292632287014
187,Dyna-Q,0.0,200,1000,6.256124060693601,6.263607903500317,0.007483842806715657
187,Dyna-Q,0.0,300,1500,6.236571160055866,6.263607903500317,0.027036743444450728
187,Dyna-Q,0.0,400,2000,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.0,500,2500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.0,600,3000,6.236571160055866,6.263607903500317,0.027036743444450728
187,Dyna-Q,0.0,700,3500,5.883411205796214,6.263607903500317,0.38019669770410314
187,Dyna-Q,0.0,800,4000,6.223425183413039,6.263607903500317,0.040182720087277524
187,Dyna-Q,0.0,900,4500,4.985399476372577,6.263607903500317,1.2782084271277396
187,Dyna-Q,0.0,1000,5000,4.985399476372577,6.263607903500317,1.2782084271277396
187,Dyna-Q,0.0,1100,5500,-1.9539763590612098,6.263607903500317,8.217584262561527
187,Dyna-Q,0.0,1200,6000,-1.121594122019861,6.263607903500317,7.385202025520178
187,Dyna-Q,0.0,1300,6500,5.9555404115889115,6.263607903500317,0.30806749191140526
187,Dyna-Q,0.0,1400,7000,2.990019349395437,6.263607903500317,3.27358855410488
187,Dyna-Q,0.0,1500,7500,6.223425183413039,6.263607903500317,0.040182720087277524
187,Dyna-Q,0.0,1600,8000,6.256124060693601,6.263607903500317,0.007483842806715657
187,Dyna-Q,0.0,1700,8500,6.256124060693601,6.263607903500317,0.007483842806715657
187,Dyna-Q,0.0,1800,9000,3.1524794510273764,6.263607903500317,3.1111284524729403
187,Dyna-Q,0.0,1900,9500,6.21367143208265,6.263607903500317,0.04993647141766644
187,Dyna-Q,0.0,2000,10000,5.932625922595315,6.263607903500317,0.3309819809050021
187,Dyna-Q,0.0,2100,10500,6.256124060693601,6.263607903500317,0.007483842806715657
187,Dyna-Q,0.0,2200,11000,6.256124060693601,6.263607903500317,0.007483842806715657
187,Dyna-Q,0.0,2300,11500,6.256124060693601,6.263607903500317,0.007483842806715657
187,Dyna-Q,0.0,2400,12000,6.21367143208265,6.263607903500317,0.04993647141766644
187,Dyna-Q,0.0,2500,12500,3.129823216027815,6.263607903500317,3.1337846874725015
187,Dyna-Q,0.0,2600,13000,6.21367143208265,6.263607903500317,0.04993647141766644
187,Dyna-Q,0.0,2700,13500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.0,2800,14000,6.236571160055866,6.263607903500317,0.027036743444450728
187,Dyna-Q,0.0,2900,14500,6.237175951074367,6.263607903500317,0.026431952425949312
187,Dyna-Q,0.0,3000,15000,6.237175951074367,6.263607903500317,0.026431952425949312
187,Dyna-Q,0.0,3100,15500,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,3200,16000,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,3300,16500,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,3400,17000,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,3500,17500,3.175095824454827,6.263607903500317,3.08851207904549
187,Dyna-Q,0.0,3600,18000,6.01519846379977,6.263607903500317,0.24840943970054674
187,Dyna-Q,0.0,3700,18500,0.10478566605407882,6.263607903500317,6.158822237446238
187,Dyna-Q,0.0,3800,19000,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,3900,19500,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,4000,20000,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,4100,20500,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,4200,21000,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.0,4300,21500,6.22272458098214,6.263607903500317,0.04088332251817661
187,Dyna-Q,0.0,4400,22000,6.256162817535298,6.263607903500317,0.007445085965018805
187,Dyna-Q,0.0,4500,22500,6.233980616524453,6.263607903500317,0.02962728697586403
187,Dyna-Q,0.0,4600,23000,6.22272458098214,6.263607903500317,0.04088332251817661
187,Dyna-Q,0.0,4700,23500,6.233980616524453,6.263607903500317,0.02962728697586403
187,Dyna-Q,0.0,4800,24000,6.22272458098214,6.263607903500317,0.04088332251817661
187,Dyna-Q,0.0,4900,24500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.0,5000,25000,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.15,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
187,Dyna-Q,0.15,100,500,-7.538278449611637,6.263607903500317,13.801886353111954
187,Dyna-Q,0.15,200,1000,5.882814084309903,6.263607903500317,0.3807938191904139
187,Dyna-Q,0.15,300,1500,2.211931089015675,6.263607903500317,4.051676814484642
187,Dyna-Q,0.15,400,2000,6.173565817418905,6.263607903500317,0.09004208608141173
187,Dyna-Q,0.15,500,2500,6.157939103185776,6.263607903500317,0.10566880031454051
187,Dyna-Q,0.15,600,3000,6.058451932677216,6.263607903500317,0.20515597082310055
187,Dyna-Q,0.15,700,3500,2.7716181726149367,6.263607903500317,3.49198973088538
187,Dyna-Q,0.15,800,4000,6.212918072125948,6.263607903500317,0.050689831374368666
187,Dyna-Q,0.15,900,4500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.15,1000,5000,6.22272458098214,6.263607903500317,0.04088332251817661
187,Dyna-Q,0.15,1100,5500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.15,1200,6000,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.15,1300,6500,5.683799443594741,6.263607903500317,0.5798084599055757
187,Dyna-Q,0.15,1400,7000,-1.238840753915858,6.263607903500317,7.502448657416174
187,Dyna-Q,0.15,1500,7500,5.728701770454613,6.263607903500317,0.5349061330457037
187,Dyna-Q,0.15,1600,8000,2.9962252933829956,6.263607903500317,3.267382610117321
187,Dyna-Q,0.15,1700,8500,5.70534935096256,6.263607903500317,0.5582585525377564
187,Dyna-Q,0.15,1800,9000,-1.0907847036257796,6.263607903500317,7.354392607126096
187,Dyna-Q,0.15,1900,9500,1.2259099845308226,6.263607903500317,5.037697918969494
187,Dyna-Q,0.15,2000,10000,2.1064243387167285,6.263607903500317,4.157183564783589
187,Dyna-Q,0.15,2100,10500,1.438050829101487,6.263607903500317,4.82555707439883
187,Dyna-Q,0.15,2200,11000,1.8209558973956028,6.263607903500317,4.442652006104714
187,Dyna-Q,0.15,2300,11500,6.078258353273612,6.263607903500317,0.18534955022670463
187,Dyna-Q,0.15,2400,12000,6.193846386018808,6.263607903500317,0.06976151748150894
187,Dyna-Q,0.15,2500,12500,6.193846386018808,6.263607903500317,0.06976151748150894
187,Dyna-Q,0.15,2600,13000,3.277378380304022,6.263607903500317,2.9862295231962945
187,Dyna-Q,0.15,2700,13500,3.127342983279583,6.263607903500317,3.1362649202207336
187,Dyna-Q,0.15,2800,14000,6.182263863024617,6.263607903500317,0.08134404047569976
187,Dyna-Q,0.15,2900,14500,2.9646164211474497,6.263607903500317,3.298991482352867
187,Dyna-Q,0.15,3000,15000,6.231539167543261,6.263607903500317,0.03206873595705595
187,Dyna-Q,0.15,3100,15500,6.2254116253703256,6.263607903500317,0.03819627812999116
187,Dyna-Q,0.15,3200,16000,6.256162817535298,6.263607903500317,0.007445085965018805
187,Dyna-Q,0.15,3300,16500,0.30626982707118655,6.263607903500317,5.95733807642913
187,Dyna-Q,0.15,3400,17000,6.256162817535298,6.263607903500317,0.007445085965018805
187,Dyna-Q,0.15,3500,17500,5.971825070698282,6.263607903500317,0.2917828328020349
187,Dyna-Q,0.15,3600,18000,3.16152790592798,6.263607903500317,3.1020799975723365
187,Dyna-Q,0.15,3700,18500,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.15,3800,19000,6.256162817535298,6.263607903500317,0.007445085965018805
187,Dyna-Q,0.15,3900,19500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.15,4000,20000,6.156926926471534,6.263607903500317,0.1066809770287831
187,Dyna-Q,0.15,4100,20500,6.263607903500317,6.263607903500317,0.0
187,Dyna-Q,0.15,4200,21000,5.9748652528564765,6.263607903500317,0.2887426506438402
187,Dyna-Q,0.15,4300,21500,3.0139688389083545,6.263607903500317,3.249639064591962
187,Dyna-Q,0.15,4400,22000,5.372885688743246,6.263607903500317,0.890722214757071
187,Dyna-Q,0.15,4500,22500,5.974099544311741,6.263607903500317,0.2895083591885754
187,Dyna-Q,0.15,4600,23000,6.085157988279311,6.263607903500317,0.17844991522100528
187,Dyna-Q,0.15,4700,23500,1.0595452454514012,6.263607903500317,5.204062658048915
187,Dyna-Q,0.15,4800,24000,1.652161257733801,6.263607903500317,4.611446645766516
187,Dyna-Q,0.15,4900,24500,5.148754873823977,6.263607903500317,1.1148530296763397
187,Dyna-Q,0.15,5000,25000,5.932625922595315,6.263607903500317,0.3309819809050021
187,Dyna-Q,0.35,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
187,Dyna-Q,0.35,100,500,0.8655429416266059,6.263607903500317,5.398064961873711
187,Dyna-Q,0.35,200,1000,0.632315382454845,6.263607903500317,5.631292521045472
187,Dyna-Q,0.35,300,1500,5.3414792106925875,6.263607903500317,0.9221286928077292
187,Dyna-Q,0.35,400,2000,4.486225575003561,6.263607903500317,1.7773823284967554
187,Dyna-Q,0.35,500,2500,6.0013962667618355,6.263607903500317,0.26221163673848125
187,Dyna-Q,0.35,600,3000,5.0815797917616745,6.263607903500317,1.1820281117386422
187,Dyna-Q,0.35,700,3500,4.529799300632932,6.263607903500317,1.7338086028673851
187,Dyna-Q,0.35,800,4000,5.456369772684371,6.263607903500317,0.8072381308159455
187,Dyna-Q,0.35,900,4500,3.144338568108263,6.263607903500317,3.1192693353920538
187,Dyna-Q,0.35,1000,5000,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.35,1100,5500,6.227954827760023,6.263607903500317,0.03565307574029397
187,Dyna-Q,0.35,1200,6000,1.0376109467485863,6.263607903500317,5.225996956751731
187,Dyna-Q,0.35,1300,6500,3.1162528608535283,6.263607903500317,3.1473550426467884
187,Dyna-Q,0.35,1400,7000,4.888504415994162,6.263607903500317,1.3751034875061547
187,Dyna-Q,0.35,1500,7500,4.593750575255242,6.263607903500317,1.669857328245075
187,Dyna-Q,0.35,1600,8000,2.9600723123850123,6.263607903500317,3.3035355911153044
187,Dyna-Q,0.35,1700,8500,-1.9270699422126722,6.263607903500317,8.190677845712989
187,Dyna-Q,0.35,1800,9000,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.35,1900,9500,6.212548523117145,6.263607903500317,0.05105938038317159
187,Dyna-Q,0.35,2000,10000,5.7841729411255915,6.263607903500317,0.47943496237472516
187,Dyna-Q,0.35,2100,10500,2.5266691058237467,6.263607903500317,3.73693879767657
187,Dyna-Q,0.35,2200,11000,-1.6695012183651687,6.263607903500317,7.933109121865486
187,Dyna-Q,0.35,2300,11500,0.6133850059250578,6.263607903500317,5.650222897575259
187,Dyna-Q,0.35,2400,12000,-1.0298566998423688,6.263607903500317,7.293464603342685
187,Dyna-Q,0.35,2500,12500,5.993662631944226,6.263607903500317,0.2699452715560904
187,Dyna-Q,0.35,2600,13000,5.920192862350062,6.263607903500317,0.343415041150255
187,Dyna-Q,0.35,2700,13500,6.215921874144585,6.263607903500317,0.04768602935573174
187,Dyna-Q,0.35,2800,14000,6.208548774307757,6.263607903500317,0.05505912919255973
187,Dyna-Q,0.35,2900,14500,6.235281069169724,6.263607903500317,0.02832683433059291
187,Dyna-Q,0.35,3000,15000,3.137299018668007,6.263607903500317,3.1263088848323095
187,Dyna-Q,0.35,3100,15500,2.9365821009174464,6.263607903500317,3.3270258025828703
187,Dyna-Q,0.35,3200,16000,2.6485174638713866,6.263607903500317,3.61509043962893
187,Dyna-Q,0.35,3300,16500,-1.346156352399901,6.263607903500317,7.609764255900218
187,Dyna-Q,0.35,3400,17000,6.035327781088072,6.263607903500317,0.2282801224122446
187,Dyna-Q,0.35,3500,17500,6.211806779627448,6.263607903500317,0.051801123872868615
187,Dyna-Q,0.35,3600,18000,6.05983699385954,6.263607903500317,0.2037709096407765
187,Dyna-Q,0.35,3700,18500,0.2647272874746483,6.263607903500317,5.9988806160256685
187,Dyna-Q,0.35,3800,19000,2.4190177373772404,6.263607903500317,3.8445901661230764
187,Dyna-Q,0.35,3900,19500,5.525428125196769,6.263607903500317,0.7381797783035475
187,Dyna-Q,0.35,4000,20000,0.6253713523264424,6.263607903500317,5.638236551173875
187,Dyna-Q,0.35,4100,20500,6.240084712123412,6.263607903500317,0.023523191376904506
187,Dyna-Q,0.35,4200,21000,0.19564687314330678,6.263607903500317,6.06796103035701
187,Dyna-Q,0.35,4300,21500,5.155255808585507,6.263607903500317,1.1083520949148093
187,Dyna-Q,0.35,4400,22000,5.2852180724959235,6.263607903500317,0.9783898310043933
187,Dyna-Q,0.35,4500,22500,5.499242946419504,6.263607903500317,0.7643649570808124
187,Dyna-Q,0.35,4600,23000,2.8331216691334347,6.263607903500317,3.430486234366882
187,Dyna-Q,0.35,4700,23500,2.4742173033137513,6.263607903500317,3.7893906001865654
187,Dyna-Q,0.35,4800,24000,5.522266087936442,6.263607903500317,0.7413418155638745
187,Dyna-Q,0.35,4900,24500,2.6962679546979307,6.263607903500317,3.567339948802386
187,Dyna-Q,0.35,5000,25000,2.84508627428666,6.263607903500317,3.418521629213657
198,Q-learning,0.0,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
198,Q-learning,0.0,100,0,-0.2260008626719952,6.263607903500317,6.489608766172312
198,Q-learning,0.0,200,0,-1.9145609500536445,6.263607903500317,8.178168853553961
198,Q-learning,0.0,300,0,-2.004869016627273,6.263607903500317,8.26847692012759
198,Q-learning,0.0,400,0,-1.6148534836105664,6.263607903500317,7.8784613871108835
198,Q-learning,0.0,500,0,5.974099544311741,6.263607903500317,0.2895083591885754
198,Q-learning,0.0,600,0,5.974099544311741,6.263607903500317,0.2895083591885754
198,Q-learning,0.0,700,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,800,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,900,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1000,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1100,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1200,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1300,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1400,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1500,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1600,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1700,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1800,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,1900,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2000,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2100,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2200,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2300,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2400,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2500,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2600,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2700,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2800,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,2900,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3000,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3100,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3200,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3300,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3400,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3500,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3600,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3700,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3800,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,3900,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4000,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4100,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4200,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4300,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4400,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4500,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4600,0,3.164896784344854,6.263607903500317,3.0987111191554626
198,Q-learning,0.0,4700,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4800,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,4900,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Q-learning,0.0,5000,0,6.22272458098214,6.263607903500317,0.04088332251817661
198,Dyna-Q,0.0,0,0,-2.0000000000000013,6.263607903500317,8.263607903500318
198,Dyna-Q,0.0,100,500,0.9199597262990015,6.263607903500317,5.343648177201315
198,Dyna-Q,0.0,200,1000,3.1655933834326593,6.263607903500317,3.0980145200676574
198,Dyna-Q,0.0,300,1500,6.078258353273612,6.263607903500317,0.18534955022670463
198,Dyna-Q,0.0,400,2000,6.22272458098214,6.263607903500317,0.04088332251817661
198,Dyna-Q,0.0,500,2500,6.263607903500317,6.263607903500317,0.0
198,Dyna-Q,0.0,600,3000,6.22272458098214,6.263607903500317,0.04088332251817661
198,Dyna-Q,0.0,700,3500,5.683799443594741,6.263607903500317,0.5798084599055757
198,Dyna-Q,0.0,800,4000,6.01519846379977,6.263607903500317,0.24840943970054674
198,Dyna-Q,0.0,900,4500,6.22272458098214,6.263607903500317,0.04088332251817661
198,Dyna-Q,0.0,1000,5000,6.193846386018808,6.263607903500317,0.06976151748150894
198,Dyna-Q,0.0,1100,5500,3.003304705192532,6.263607903500317,3.260303198307785
198,Dyna-Q,0.0,1200,6000,6.193846386018808,6.263607903500317,0.06976151748150894
198,Dyna-Q,0.0,1300,6500,6.2213949688312935,6.263607903500317,0.042212934669023205
198,Dyna-Q,0.0,1400,7000,5.931759148473347,6.263607903500317,0.33184875502696976
198,Dyna-Q,0.0,1500,7500,5.818553387134512,6.263607903500317,0.44505451636580506
198,Dyna-Q,0.0,1600,8000,6.176043293705769,6.263607903500317,0.08756460979454772
198,Dyna-Q,0.0,1700,8500,6.176043293705769,6.263607903500317,0.08756460979454772
198,Dyna-Q,0.0,1800,9000,0.9351237039407039,6.263607903500317,5.328484199559613
198,Dyna-Q,0.0,1900,9500,5.492007356898192,6.263607903500317,0.7716005466021247
198,Dyna-Q,0.0,2000,10000,6.185666047974395,6.263607903500317,0.07794185552592214
198,Dyna-Q,0.0,2100,10500,3.157014876924244,6.263607903500317,3.1065930265760726
198,Dyna-Q,0.0,2200,11000,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,2300,11500,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,2400,12000,3.113743438598385,6.263607903500317,3.1498644649019316
198,Dyna-Q,0.0,2500,12500,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,2600,13000,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,2700,13500,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,2800,14000,5.931759148473347,6.263607903500317,0.33184875502696976
198,Dyna-Q,0.0,2900,14500,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,3000,15000,6.243203409411358,6.263607903500317,0.02040449408895828
198,Dyna-Q,0.0,3100,15500,5.880440240029967,6.263607903500317,0.38316766347035003
198,Dyna-Q,0.0,3200,16000,6.243203409411358,6.263607903500317,0.02040449408895828
198,Dyna-Q,0.0,3300,16500,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,3400,17000,0.49077045527249513,6.263607903500317,5.772837448227822
198,Dyna-Q,0.0,3500,17500,6.212918072125948,6.263607903500317,0.050689831374368666
198,Dyna-Q,0.0,3600,18000,6.243203409411358,6.263607903500317,0.02040449408895828
198,Dyna-Q,0.0,3700,18500,6.243203409411358,6.263607903500317,0.02040449408895828
198,Dyna-Q,0.0,3800,19000,6.243203409411358,6.263607903500317,0.02040449408895828
198,Dyna-Q,0.0,3900,19500,6.243203409411358,6.263607903500317,0.02040449408895828
198,Dyna-Q,0.0,4000,20000,6.243203409411358,6.263607903500317,0.02040449408895828
