seed,epoch,n_transitions,mse
154,44,596,1.295608858766316e-06
154,45,596,1.231617934655859e-06
154,46,596,1.1723731601801102e-06
154,47,596,1.1589323357360338e-06
154,48,596,1.099349071266356e-06
154,49,596,1.0991883653476086e-06
154,50,596,1.0119173515776262e-06
154,51,596,9.578558804509828e-07
154,52,596,9.325030475793029e-07
154,53,596,8.834921854223035e-07
154,54,596,8.42547248531015e-07
154,55,596,8.48598727998251e-07
154,56,596,8.230040039411267e-07
154,57,596,7.683489708429797e-07
154,58,596,7.387172576943014e-07
154,59,596,7.167895178458583e-07
154,60,596,7.003296807876101e-07
154,61,596,6.6446091953989e-07
154,62,596,6.393543302644839e-07
154,63,596,6.603925926715182e-07
154,64,596,6.113824476391242e-07
154,65,596,5.846458001793794e-07
154,66,596,6.063755886555699e-07
154,67,596,5.53649016859182e-07
154,68,596,5.430448296513197e-07
154,69,596,5.050990976865489e-07
154,70,596,5.105862956761006e-07
154,71,596,4.804837157292384e-07
154,72,596,4.677597298783248e-07
154,73,596,4.5098746044770555e-07
154,74,596,4.596780734956204e-07
154,75,596,4.3089813220232925e-07
154,76,596,4.217738974357657e-07
154,77,596,4.0084368868364386e-07
154,78,596,4.157799690131612e-07
154,79,596,4.0520646079681007e-07
154,80,596,3.926835479193725e-07
154,81,596,3.7140678668229637e-07
154,82,596,3.8180466189810666e-07
154,83,596,3.8004698904172214e-07
154,84,596,3.6069930974678615e-07
154,85,596,3.577569824947682e-07
154,86,596,3.3381730341824027e-07
154,87,596,3.3440918394645496e-07
154,88,596,3.372981596109975e-07
154,89,596,3.2618644070225854e-07
154,90,596,3.268404885590682e-07
154,91,596,3.1125740843220377e-07
154,92,596,3.21971032235524e-07
154,93,596,3.138666932344629e-07
154,94,596,3.049852313994818e-07
154,95,596,3.056756514153772e-07
154,96,596,2.8399813584799535e-07
154,97,596,2.77612389703264e-07
154,98,596,2.953063335852627e-07
154,99,596,2.973968366261129e-07
154,100,596,2.983648639686085e-07
154,101,596,2.675736903998576e-07
154,102,596,2.8273788007924707e-07
154,103,596,2.7791380357724084e-07
154,104,596,2.6119883605253176e-07
154,105,596,2.5466576889393283e-07
154,106,596,2.6293400878785173e-07
154,107,596,2.393615455269738e-07
154,108,596,2.417329153409379e-07
154,109,596,2.299619952707058e-07
154,110,596,2.2365462595380927e-07
154,111,596,2.2074764169581994e-07
154,112,596,2.2353472695313987e-07
154,113,596,1.989551814056923e-07
154,114,596,2.229877403100258e-07
154,115,596,2.199283586216887e-07
154,116,596,2.093918135863915e-07
154,117,596,2.1412089314241572e-07
154,118,596,2.0034947118873742e-07
154,119,596,1.9805760886308572e-07
165,0,600,0.019170007802006835
165,1,600,0.001933596595221101
165,2,600,0.0003855756101026935
165,3,600,0.00012124397081175918
165,4,600,6.118152264925333e-05
165,5,600,3.9091310253225904e-05
165,6,600,2.7880793267717025e-05
165,7,600,2.1804302655494352e-05
165,8,600,1.767523133725933e-05
165,9,600,1.4914122469858023e-05
165,10,600,1.288287932383307e-05
165,11,600,1.1342846367992215e-05
165,12,600,1.0377364158461873e-05
165,13,600,9.000567914833818e-06
165,14,600,8.109200816282905e-06
165,15,600,7.472816612694022e-06
165,16,600,6.791781769559174e-06
165,17,600,6.378506087027123e-06
165,18,600,5.777513120177134e-06
165,19,600,5.559168044113137e-06
165,20,600,4.932724737284987e-06
165,21,600,4.657191141775815e-06
165,22,600,4.303812803348255e-06
165,23,600,4.329434770960162e-06
165,24,600,3.984036471880054e-06
165,25,600,3.6910325206918054e-06
165,26,600,3.4547838475574327e-06
165,27,600,3.31636093075136e-06
165,28,600,3.069163987770719e-06
165,29,600,2.912676934915668e-06
165,30,600,2.6819186814464046e-06
165,31,600,2.53870938003705e-06
165,32,600,2.4465299798305893e-06
165,33,600,2.3502579360386955e-06
165,34,600,2.224566604749462e-06
165,35,600,2.1245228511265613e-06
165,36,600,2.015939659079442e-06
165,37,600,1.9531429045041716e-06
165,38,600,1.8388365668598504e-06
165,39,600,1.731118484378002e-06
165,40,600,1.68746069831334e-06
165,41,600,1.5957409238198078e-06
165,42,600,1.5299771192937776e-06
165,43,600,1.4937534358164396e-06
165,44,600,1.4120824833920971e-06
165,45,600,1.3932877717898488e-06
165,46,600,1.3165951043591024e-06
165,47,600,1.287087723922971e-06
165,48,600,1.293727474436118e-06
165,49,600,1.1843336147577294e-06
165,50,600,1.1256137102727256e-06
165,51,600,1.0816938679693668e-06
165,52,600,1.0815867139363514e-06
165,53,600,1.0598244270304826e-06
165,54,600,1.0292875117556831e-06
165,55,600,9.82145025462064e-07
165,56,600,9.520675447267998e-07
165,57,600,9.003054748590282e-07
165,58,600,9.163386766287755e-07
165,59,600,8.330175759104013e-07
165,60,600,7.970106552372608e-07
165,61,600,8.187992926578821e-07
165,62,600,7.685851139620737e-07
165,63,600,7.278206725770456e-07
165,64,600,7.206873253775676e-07
165,65,600,6.813111823296487e-07
165,66,600,6.563454628636272e-07
165,67,600,6.487104482594555e-07
165,68,600,6.677919733539582e-07
165,69,600,6.498268060352672e-07
165,70,600,6.060590418667886e-07
165,71,600,6.033933763211806e-07
165,72,600,6.151023242002912e-07
165,73,600,5.693604607945178e-07
165,74,600,5.235945753599338e-07
165,75,600,4.993176768146823e-07
165,76,600,4.845942431517726e-07
165,77,600,4.969715833244423e-07
165,78,600,4.781292843565672e-07
165,79,600,4.6272460954361637e-07
165,80,600,4.997648577081667e-07
165,81,600,4.6161444037065127e-07
165,82,600,4.7020126167377684e-07
165,83,600,4.4195811477421613e-07
165,84,600,4.0328425182236206e-07
165,85,600,3.993196544701947e-07
165,86,600,3.847832217436582e-07
165,87,600,4.0298141327280307e-07
165,88,600,3.781108389196225e-07
165,89,600,3.66690843490783e-07
165,90,600,3.4871937889360386e-07
165,91,600,3.4457702072718114e-07
165,92,600,3.415228834425857e-07
165,93,600,3.303935856317702e-07
165,94,600,3.161799927092464e-07
165,95,600,3.345892737702104e-07
165,96,600,3.222204660938874e-07
165,97,600,2.9731374448709554e-07
165,98,600,2.9860195973852617e-07
165,99,600,2.9904866561549315e-07
165,100,600,2.716134474667342e-07
165,101,600,2.8260506049467665e-07
165,102,600,2.8155680405162506e-07
165,103,600,2.8295141223260977e-07
165,104,600,2.786777736667701e-07
165,105,600,2.5729423543309266e-07
165,106,600,2.5119067430523496e-07
165,107,600,2.575933749719632e-07
165,108,600,2.384895051782702e-07
165,109,600,2.3195139368980516e-07
165,110,600,2.2476159888116709e-07
165,111,600,2.4409014617719406e-07
165,112,600,2.5016563548182317e-07
165,113,600,2.3909750133928975e-07
165,114,600,2.3377277448102364e-07
165,115,600,2.388812407018218e-07
165,116,600,2.1172458051104945e-07
165,117,600,2.135329321923133e-07
165,118,600,1.904647030782694e-07
165,119,600,1.9783427234187912e-07
176,0,600,0.021079056589913214
176,1,600,0.002578104193334615
176,2,600,0.0004092618365814959
176,3,600,0.00013077632519477783
176,4,600,6.657882840954697e-05
176,5,600,4.23196263574554e-05
176,6,600,2.9346987943618413e-05
176,7,600,2.1398570041990178e-05
176,8,600,1.6467100895648688e-05
176,9,600,1.270972141738687e-05
176,10,600,1.0332840778765354e-05
176,11,600,8.537138814733081e-06
176,12,600,7.503530081234395e-06
176,13,600,6.761587979111171e-06
176,14,600,6.035866734141325e-06
176,15,600,5.812000821797962e-06
176,16,600,5.139375343787833e-06
176,17,600,4.8636888646127e-06
176,18,600,4.588664729740949e-06
176,19,600,4.3032211339634255e-06
176,20,600,4.038235342226184e-06
176,21,600,3.836874204927497e-06
176,22,600,3.747849535485377e-06
176,23,600,3.7698289445056853e-06
176,24,600,3.4872875235841527e-06
176,25,600,3.2442712525057442e-06
176,26,600,3.2090599449331515e-06
176,27,600,3.054349446373587e-06
176,28,600,2.9558661181956846e-06
176,29,600,2.8058055632802856e-06
176,30,600,2.7467904398068453e-06
176,31,600,2.6610658946274744e-06
176,32,600,2.5228517607071183e-06
176,33,600,2.550891484756185e-06
176,34,600,2.417683024185336e-06
176,35,600,2.295635299800013e-06
176,36,600,2.244886262528062e-06
176,37,600,2.177616452651196e-06
176,38,600,2.0653136181480427e-06
176,39,600,2.0388478333188686e-06
176,40,600,1.978795751256257e-06
176,41,600,1.9224632446342806e-06
176,42,600,1.855024086245593e-06
176,43,600,1.7498130600152332e-06
176,44,600,1.6875167399408192e-06
176,45,600,1.7200506937641828e-06
176,46,600,1.6323220674358276e-06
176,47,600,1.5913805794441846e-06
176,48,600,1.5566934316187767e-06
176,49,600,1.4740185933030595e-06
176,50,600,1.4454359290395685e-06
176,51,600,1.4003628363848533e-06
176,52,600,1.401677591753756e-06
176,53,600,1.3659512570771575e-06
176,54,600,1.2850589081082085e-06
176,55,600,1.2712615270366336e-06
176,56,600,1.1876496261576998e-06
176,57,600,1.1734837710862754e-06
176,58,600,1.1133854699389639e-06
176,59,600,1.1261576440502771e-06
176,60,600,1.0983490890219784e-06
176,61,600,1.0762243230027181e-06
176,62,600,1.0933601309285512e-06
176,63,600,1.005307891127335e-06
176,64,600,9.75571682422589e-07
176,65,600,9.485141166159767e-07
176,66,600,9.524385554390105e-07
176,67,600,9.859892250125612e-07
176,68,600,9.335182144959137e-07
176,69,600,8.796576642118069e-07
176,70,600,8.643503789292147e-07
176,71,600,8.652442829770735e-07
176,72,600,8.052135174957106e-07
176,73,600,7.921510347698226e-07
176,74,600,7.704567089580162e-07
176,75,600,7.453928599500757e-07
176,76,600,7.479813545710625e-07
176,77,600,7.583559582407792e-07
176,78,600,7.3251494481347e-07
176,79,600,7.076635723167687e-07
176,80,600,7.181183542271403e-07
176,81,600,6.78172452389366e-07
176,82,600,6.472150406161266e-07
176,83,600,6.221242822328732e-07
176,84,600,6.315663501697455e-07
176,85,600,6.108592958155083e-07
176,86,600,6.011429799232966e-07
176,87,600,5.920822774753202e-07
176,88,600,5.991946095132574e-07
176,89,600,5.804846803190037e-07
176,90,600,5.826635527371667e-07
176,91,600,5.593066966388219e-07
176,92,600,5.452738096927965e-07
176,93,600,5.062738641694714e-07
176,94,600,5.122242344525244e-07
176,95,600,5.010958106092739e-07
176,96,600,4.6412864916969975e-07
176,97,600,4.598904654896711e-07
176,98,600,4.5728395913389065e-07
176,99,600,4.615170979604954e-07
176,100,600,4.4818779806040483e-07
176,101,600,4.221551464704469e-07
176,102,600,4.321090172927718e-07
176,103,600,4.296489600775251e-07
176,104,600,4.283195005128666e-07
176,105,600,4.2026393466106746e-07
176,106,600,4.0026967015269054e-07
176,107,600,3.990297081576213e-07
176,108,600,3.851187364333734e-07
176,109,600,3.605078418152181e-07
176,110,600,3.848266475726728e-07
176,111,600,3.790952815195755e-07
176,112,600,3.616061145581434e-07
176,113,600,3.602200739518786e-07
176,114,600,3.543823211023329e-07
176,115,600,3.3932198053470964e-07
176,116,600,3.2390212927686275e-07
176,117,600,3.392305480450599e-07
176,118,600,3.3786617181201446e-07
176,119,600,3.4687212582029086e-07
187,0,600,0.025600675821892526
187,1,600,0.004205766612492305
187,2,600,0.00041020150881530224
187,3,600,0.00012273582504253446
187,4,600,5.771102788505805e-05
187,5,600,3.8979757023059244e-05
187,6,600,2.8883062144526966e-05
187,7,600,2.2694742552917697e-05
187,8,600,1.8520225938501478e-05
187,9,600,1.5800961088978893e-05
187,10,600,1.3468963626157922e-05
187,11,600,1.2006071505024202e-05
187,12,600,1.0585116522059635e-05
187,13,600,9.046331893171697e-06
187,14,600,8.028463485300707e-06
187,15,600,7.448663391666119e-06
187,16,600,6.582571849752353e-06
187,17,600,5.983733497391528e-06
187,18,600,5.4698579142017196e-06
187,19,600,5.071669828507048e-06
187,20,600,4.7145883232396475e-06
187,21,600,4.454063337346413e-06
187,22,600,4.275298212968138e-06
187,23,600,3.975524837666231e-06
187,24,600,3.7355121225788795e-06
187,25,600,3.644225715728872e-06
187,26,600,3.448391795532906e-06
187,27,600,3.20701144334491e-06
187,28,600,3.079327611406992e-06
187,29,600,2.991326137864809e-06
187,30,600,2.762357266156438e-06
187,31,600,2.6447393135018307e-06
187,32,600,2.5299086030970912e-06
187,33,600,2.4724382456042805e-06
187,34,600,2.4033091628888018e-06
187,35,600,2.2692346000870826e-06
187,36,600,2.2405384494337148e-06
187,37,600,2.0949825248432094e-06
187,38,600,2.018264790661449e-06
187,39,600,1.9407381506952286e-06
187,40,600,1.8614287910168062e-06
187,41,600,1.8646622122201062e-06
187,42,600,1.7214853283133525e-06
187,43,600,1.67869795321071e-06
187,44,600,1.6017588348547994e-06
187,45,600,1.507673900840401e-06
187,46,600,1.4750269219563817e-06
187,47,600,1.4415348304234949e-06
187,48,600,1.3496921586633298e-06
187,49,600,1.3365801123654817e-06
187,50,600,1.2739129559984004e-06
187,51,600,1.2457673954869326e-06
187,52,600,1.189579060529037e-06
187,53,600,1.1109096165359675e-06
187,54,600,1.0923987552383836e-06
187,55,600,1.0667355575988997e-06
187,56,600,1.032261752099753e-06
187,57,600,1.037710332615174e-06
187,58,600,9.985500271700164e-07
187,59,600,9.327368577248164e-07
187,60,600,9.144313818715571e-07
187,61,600,8.932886367730183e-07
187,62,600,8.572319613545245e-07
187,63,600,8.184872309644369e-07
187,64,600,8.045474574277921e-07
187,65,600,7.733185124212277e-07
187,66,600,7.564399646454198e-07
187,67,600,7.35264599203028e-07
187,68,600,7.109581522519492e-07
187,69,600,6.978155020557383e-07
187,70,600,6.651624974701437e-07
187,71,600,6.353716834813607e-07
187,72,600,6.303329963717069e-07
187,73,600,6.250456626850408e-07
187,74,600,6.051943026812679e-07
187,75,600,5.879047119163404e-07
187,76,600,5.729952812017521e-07
187,77,600,5.640971793534271e-07
187,78,600,5.460759802800616e-07
187,79,600,5.409864983400774e-07
187,80,600,5.284318527736488e-07
187,81,600,5.243689118192138e-07
187,82,600,5.300905166605891e-07
187,83,600,5.045708695960409e-07
187,84,600,5.064017778678183e-07
187,85,600,4.983481031068119e-07
187,86,600,4.7142108733647833e-07
187,87,600,4.823005751500444e-07
187,88,600,4.465619835364601e-07
187,89,600,4.394059625443142e-07
187,90,600,4.4877676977624736e-07
187,91,600,4.3586113035512667e-07
187,92,600,4.2001438068358483e-07
187,93,600,4.0187883987647705e-07
187,94,600,4.0546303493652216e-07
187,95,600,3.9717355931363845e-07
187,96,600,4.1978531262549573e-07
187,97,600,3.9141222944899233e-07
187,98,600,4.019832664725025e-07
187,99,600,3.6549154787591854e-07
187,100,600,3.839744664446698e-07
187,101,600,3.7698697601746585e-07
187,102,600,3.576170271164876e-07
187,103,600,3.422476656791523e-07
187,104,600,3.2607968262853225e-07
187,105,600,3.187150889965252e-07
187,106,600,3.2113418731234177e-07
187,107,600,3.3681546033161993e-07
187,108,600,3.223856252457393e-07
187,109,600,3.1702229878910176e-07
187,110,600,3.2578204689726645e-07
187,111,600,3.076967496141199e-07
187,112,600,2.843609157827431e-07
187,113,600,2.758977571129674e-07
187,114,600,2.885678094045081e-07
187,115,600,2.9224288033746184e-07
187,116,600,2.7497751504094926e-07
187,117,600,2.8238232928108693e-07
187,118,600,2.6566151279295904e-07
187,119,600,2.587132271221555e-07
198,0,600,0.018749646069236885
198,1,600,0.0013133237089373562
198,2,600,0.0002699515182987517
198,3,600,7.437552707606781e-05
198,4,600,3.8843142771695156e-05
198,5,600,2.732194680950335e-05
198,6,600,2.158955873088225e-05
198,7,600,1.7637205114863863e-05
198,8,600,1.4601846722048085e-05
198,9,600,1.222983387139577e-05
198,10,600,1.03359526244611e-05
198,11,600,8.98759351337886e-06
198,12,600,7.561443247763427e-06
198,13,600,6.797228132582907e-06
198,14,600,5.9399853231106565e-06
198,15,600,5.428223013089002e-06
198,16,600,4.991428508411015e-06
198,17,600,4.483226006126833e-06
198,18,600,4.127889434656888e-06
198,19,600,3.94057231125388e-06
198,20,600,3.72292334209066e-06
198,21,600,3.405120488471431e-06
198,22,600,3.234949242955496e-06
198,23,600,2.973234541059355e-06
198,24,600,2.789156456186136e-06
198,25,600,2.6634845378219706e-06
198,26,600,2.527879188930551e-06
198,27,600,2.4233176980870714e-06
198,28,600,2.2631584466867748e-06
198,29,600,2.202969547900131e-06
198,30,600,2.0662221507001573e-06
198,31,600,1.9901643177514703e-06
198,32,600,1.8185263307283383e-06
198,33,600,1.804543275116693e-06
198,34,600,1.761146210667089e-06
198,35,600,1.6064697517417936e-06
198,36,600,1.5514038200068935e-06
198,37,600,1.433683071713619e-06
198,38,600,1.393138913236295e-06
198,39,600,1.3327723518398816e-06
198,40,600,1.2795100540068616e-06
198,41,600,1.2489287458169872e-06
198,42,600,1.2071841357091648e-06
198,43,600,1.0976866711213291e-06
198,44,600,1.080849270800555e-06
198,45,600,1.0138308479518424e-06
198,46,600,9.825516892641118e-07
198,47,600,9.67137009111914e-07
198,48,600,9.186487791100118e-07
198,49,600,8.959464947254577e-07
198,50,600,8.387440291962295e-07
198,51,600,7.904984882818674e-07
198,52,600,7.898250445530146e-07
198,53,600,7.652686633718986e-07
198,54,600,7.42242352502169e-07
198,55,600,6.821301499975992e-07
198,56,600,6.612658811072355e-07
198,57,600,6.621826646311858e-07
198,58,600,6.251969387293636e-07
198,59,600,6.133996923776258e-07
198,60,600,5.917236305058875e-07
198,61,600,5.598339030436699e-07
198,62,600,5.601768889032668e-07
198,63,600,5.703322147466776e-07
198,64,600,5.281039832245944e-07
198,65,600,5.074129646979936e-07
198,66,600,4.930482954310527e-07
198,67,600,4.799558402175151e-07
198,68,600,4.6116174761018074e-07
198,69,600,4.298074968214917e-07
198,70,600,4.2640212412654935e-07
198,71,600,4.1727582841208216e-07
198,72,600,4.0119531556564126e-07
198,73,600,4.031618710829016e-07
198,74,600,4.013652446282753e-07
198,75,600,3.8859146551311306e-07
198,76,600,3.951619129039548e-07
198,77,600,3.7326491233096407e-07
198,78,600,3.6541698187576055e-07
198,79,600,3.5237604033741983e-07
198,80,600,3.348205970161488e-07
198,81,600,3.389011752119586e-07
198,82,600,3.3417916002140136e-07
198,83,600,3.0981032966194203e-07
198,84,600,3.121757533551174e-07
198,85,600,3.093936533404255e-07
198,86,600,2.798431848448576e-07
198,87,600,2.8908443186394017e-07
198,88,600,2.753536848917735e-07
198,89,600,2.7839996611670646e-07
198,90,600,2.677868548660531e-07
198,91,600,2.716075478677962e-07
198,92,600,2.643402835569999e-07
198,93,600,2.599041638374824e-07
198,94,600,2.674094405183257e-07
198,95,600,2.612915618047545e-07
198,96,600,2.5792511376278667e-07
198,97,600,2.413512471608364e-07
198,98,600,2.4276162595003226e-07
198,99,600,2.285264955048661e-07
198,100,600,2.3585218437909523e-07
198,101,600,2.4732226716208207e-07
198,102,600,2.3739300176155093e-07
198,103,600,2.231125082486965e-07
198,104,600,2.0977287047535834e-07
198,105,600,2.0305093619598618e-07
198,106,600,2.1500215371804045e-07
198,107,600,2.1426276578937945e-07
198,108,600,2.1252289083182214e-07
198,109,600,2.1798766738356787e-07
198,110,600,2.2650090555412374e-07
198,111,600,2.0024217373828069e-07
198,112,600,1.935457562452532e-07
198,113,600,1.9071919244819775e-07
198,114,600,1.9043685702064594e-07
198,115,600,1.781812898490156e-07
198,116,600,1.8066185845100335e-07
198,117,600,1.8567499137732644e-07
198,118,600,1.9600162181931362e-07
198,119,600,1.830188706644788e-07
209,0,600,0.017031336024305538
209,1,600,0.0010271957583762215
209,2,600,0.00024042420853603337
209,3,600,8.160795024243845e-05
209,4,600,4.2648469618717695e-05
209,5,600,2.934009981369232e-05
209,6,600,2.263725186103808e-05
209,7,600,1.8753003333633962e-05
209,8,600,1.585226799235036e-05
209,9,600,1.3675946009147752e-05
209,10,600,1.192383637029898e-05
209,11,600,1.0567482001390187e-05
209,12,600,9.447414391903104e-06
209,13,600,8.554274886831223e-06
209,14,600,7.704923674330194e-06
209,15,600,7.056951366585532e-06
209,16,600,6.5368070935571605e-06
209,17,600,6.148182192670279e-06
209,18,600,5.849213915242121e-06
209,19,600,5.629421916876852e-06
209,20,600,5.241707573364501e-06
209,21,600,4.827456546320862e-06
209,22,600,4.492232708224421e-06
209,23,600,4.339875393174895e-06
209,24,600,4.07712433403312e-06
209,25,600,3.7547430769049435e-06
209,26,600,3.5048306926910296e-06
209,27,600,3.2709589325014873e-06
209,28,600,3.0399431783447844e-06
209,29,600,2.8852277439814074e-06
209,30,600,2.7154577130778837e-06
209,31,600,2.5657164027698423e-06
209,32,600,2.4226138628747373e-06
209,33,600,2.483393602329e-06
209,34,600,2.2154067054495836e-06
209,35,600,2.0673606483892636e-06
209,36,600,2.0011117307579918e-06
209,37,600,1.8537887662636136e-06
209,38,600,1.7487380001799275e-06
209,39,600,1.6312197981517925e-06
209,40,600,1.5543922508617181e-06
209,41,600,1.5464576539383608e-06
209,42,600,1.4312092186006147e-06
209,43,600,1.4177121921707832e-06
209,44,600,1.3548948596795335e-06
209,45,600,1.2389280635417027e-06
209,46,600,1.1770464993787757e-06
209,47,600,1.15042616447394e-06
209,48,600,1.0413309640075326e-06
209,49,600,1.0266381907872291e-06
209,50,600,9.582711635103857e-07
209,51,600,1.0017890112497919e-06
209,52,600,9.017200810783259e-07
209,53,600,8.588733087914368e-07
209,54,600,8.418180064046809e-07
209,55,600,7.701831532956835e-07
209,56,600,7.212917942548589e-07
209,57,600,7.337486890360434e-07
209,58,600,7.062670662387398e-07
209,59,600,6.938397916655959e-07
209,60,600,6.235198758244415e-07
209,61,600,6.211567964735303e-07
209,62,600,5.979403322510878e-07
209,63,600,5.654010988708155e-07
209,64,600,5.591303387351026e-07
209,65,600,5.218190566617858e-07
209,66,600,5.054946547333153e-07
209,67,600,5.178363089068003e-07
209,68,600,5.044545640717651e-07
209,69,600,5.007993279018831e-07
209,70,600,4.789607658040041e-07
209,71,600,4.5239245549198945e-07
209,72,600,4.5558066882509405e-07
209,73,600,4.124655519215019e-07
209,74,600,3.9333875224058015e-07
209,75,600,3.947906265011624e-07
209,76,600,4.09409614570378e-07
209,77,600,4.0029731415439817e-07
209,78,600,3.7430531652884573e-07
209,79,600,3.8129450657427366e-07
209,80,600,3.6404197741926743e-07
209,81,600,3.582546089307327e-07
209,82,600,3.4331738941330653e-07
209,83,600,3.3701677825535486e-07
209,84,600,3.373743369724922e-07
209,85,600,3.3017126309244446e-07
209,86,600,3.1516973915825624e-07
209,87,600,3.3006661390955783e-07
209,88,600,3.2328892655785145e-07
209,89,600,3.142194366408771e-07
209,90,600,2.7506279408091933e-07
209,91,600,2.7341353643350884e-07
209,92,600,2.95074865986958e-07
209,93,600,2.7450066838989527e-07
209,94,600,2.8905228960315745e-07
209,95,600,2.6594278502419624e-07
209,96,600,2.586980093161927e-07
209,97,600,2.466193028507597e-07
209,98,600,2.6191204354793295e-07
209,99,600,2.412268835583793e-07
209,100,600,2.3173495175174855e-07
209,101,600,2.312275362059106e-07
209,102,600,2.3539779603927515e-07
209,103,600,2.208992668784049e-07
209,104,600,2.2506384498767242e-07
209,105,600,2.228255775542876e-07
209,106,600,2.2764331855808593e-07
209,107,600,2.0125641175115419e-07
209,108,600,1.9638587742208885e-07
209,109,600,2.0542851016994303e-07
209,110,600,1.9104036973179688e-07
209,111,600,1.899127510503269e-07
209,112,600,1.838672204712566e-07
209,113,600,2.0133589351034014e-07
209,114,600,2.0848803456517903e-07
209,115,600,2.0284168240742046e-07
209,116,600,1.9561177791011255e-07
209,117,600,2.1585300471004208e-07
209,118,600,1.9873605600950165e-07
209,119,600,1.910589326233716e-07
220,0,600,0.02256199397440804
220,1,600,0.0023551606315825326
220,2,600,0.00038081600359873846
220,3,600,0.00011687881001547028
220,4,600,5.9596572559951846e-05
220,5,600,3.985747634463846e-05
220,6,600,3.0047395586351696e-05
220,7,600,2.3650401587809413e-05
220,8,600,1.916093454048295e-05
220,9,600,1.5531437039546863e-05
220,10,600,1.3178761309973196e-05
220,11,600,1.1609897319431184e-05
220,12,600,1.0144981874155317e-05
220,13,600,9.203582430927782e-06
220,14,600,8.59929512587673e-06
220,15,600,7.839535922022677e-06
220,16,600,7.257031216125288e-06
220,17,600,6.755601287678521e-06
220,18,600,6.1580153214890744e-06
220,19,600,5.871505309666023e-06
220,20,600,5.619854757816555e-06
220,21,600,5.239530535044124e-06
220,22,600,4.763352054444686e-06
220,23,600,4.351642925078187e-06
220,24,600,4.089561058974237e-06
220,25,600,3.890118018477407e-06
220,26,600,3.725696739677101e-06
220,27,600,3.4790452613570344e-06
220,28,600,3.3981230444624083e-06
220,29,600,3.1579741696412767e-06
220,30,600,2.918253969590679e-06
220,31,600,2.7179715151473115e-06
220,32,600,2.657459577006337e-06
220,33,600,2.500409357253375e-06
220,34,600,2.350498621844485e-06
220,35,600,2.275417544919229e-06
220,36,600,2.1899830920502653e-06
220,37,600,2.065887405790004e-06
220,38,600,1.9803870085716448e-06
220,39,600,1.8717400076926233e-06
220,40,600,1.794945846038325e-06
220,41,600,1.7636926480391642e-06
220,42,600,1.681668982799142e-06
220,43,600,1.5877716398455576e-06
220,44,600,1.4925080180498631e-06
220,45,600,1.4791119305731339e-06
220,46,600,1.4126545029045558e-06
220,47,600,1.374432886941098e-06
220,48,600,1.281647654363233e-06
220,49,600,1.2615811819590532e-06
220,50,600,1.1845647421930488e-06
220,51,600,1.1857493796852444e-06
220,52,600,1.1241651505818148e-06
220,53,600,1.0396477409214735e-06
220,54,600,1.0056229954395684e-06
220,55,600,9.880235118568013e-07
220,56,600,9.550791578237153e-07
220,57,600,8.996698364913563e-07
220,58,600,8.614670868586185e-07
220,59,600,8.16684432062462e-07
220,60,600,7.868174908241456e-07
220,61,600,7.4654407650374e-07
220,62,600,7.147165674544005e-07
220,63,600,7.079412999868701e-07
220,64,600,6.863463041602364e-07
220,65,600,6.554714451866809e-07
220,66,600,6.651724624206461e-07
220,67,600,6.364723946573672e-07
220,68,600,6.273018642918702e-07
220,69,600,6.469644114004997e-07
220,70,600,5.884343833809238e-07
220,71,600,5.731139521601921e-07
220,72,600,5.733981195912986e-07
220,73,600,5.566814600773509e-07
220,74,600,5.436750794124715e-07
220,75,600,5.082095031495652e-07
220,76,600,4.883103678977071e-07
220,77,600,4.5360237723607023e-07
220,78,600,4.824218836431196e-07
220,79,600,4.562524087472603e-07
220,80,600,4.4923378428201874e-07
220,81,600,4.4276921022700613e-07
220,82,600,4.3798661648141104e-07
220,83,600,4.0340622179332723e-07
220,84,600,3.95603388064477e-07
220,85,600,3.909023107732872e-07
220,86,600,4.058832879057886e-07
220,87,600,3.9357803027422433e-07
220,88,600,3.713409458477575e-07
220,89,600,3.775802432259249e-07
220,90,600,3.5112996146692343e-07
220,91,600,3.571974048099946e-07
220,92,600,3.4362281374007195e-07
220,93,600,3.449783653315152e-07
220,94,600,3.248952112537489e-07
220,95,600,3.2897359275059567e-07
220,96,600,3.0528765783425405e-07
220,97,600,3.235673885551717e-07
220,98,600,3.0876590910254796e-07
220,99,600,3.064448282872802e-07
220,100,600,3.088701152807373e-07
220,101,600,2.9814231555148677e-07
220,102,600,2.9240774689529454e-07
220,103,600,2.7168541175856983e-07
220,104,600,2.816134739484704e-07
220,105,600,2.92786381880648e-07
220,106,600,2.8653303520274534e-07
220,107,600,2.6585716372700944e-07
220,108,600,2.86182690962577e-07
220,109,600,2.7504118744864643e-07
220,110,600,2.6436571261001517e-07
220,111,600,2.6252877706598923e-07
220,112,600,2.584050459643693e-07
220,113,600,2.4553309265528644e-07
220,114,600,2.3663162171248444e-07
220,115,600,2.641379934612144e-07
220,116,600,2.2879206765860785e-07
220,117,600,2.2292319640296466e-07
220,118,600,2.1914578607457343e-07
220,119,600,2.3263866233647652e-07
231,0,600,0.019871551163592616
231,1,600,0.0021373448798457455
231,2,600,0.00035824531254260555
231,3,600,0.00011535166750514979
231,4,600,5.8303418298141636e-05
231,5,600,4.0702876446486795e-05
231,6,600,3.181568570557589e-05
231,7,600,2.6010459652369667e-05
